time:timestamp,utente,Utente coinvolto,evento,Componente,concept:name,Descrizione;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '403486' for the user with id '53597' for the grade item with id '7360'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '403484' for the user with id '53597' for the grade item with id '7359'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '390758' for the user with id '53597' for the grade item with id '7293'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '386502' for the user with id '53597' for the grade item with id '7255'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '386501' for the user with id '53597' for the grade item with id '7254'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '377699' for the user with id '53597' for the grade item with id '6914'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '377557' for the user with id '53597' for the grade item with id '6913'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '377415' for the user with id '53597' for the grade item with id '6912'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368043' for the user with id '53597' for the grade item with id '5816'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368042' for the user with id '53597' for the grade item with id '5815'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368041' for the user with id '53597' for the grade item with id '5814'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368040' for the user with id '53597' for the grade item with id '5813'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368039' for the user with id '53597' for the grade item with id '5812'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368038' for the user with id '53597' for the grade item with id '5811'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368037' for the user with id '53597' for the grade item with id '5810'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368036' for the user with id '53597' for the grade item with id '5809'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368035' for the user with id '53597' for the grade item with id '5808'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368034' for the user with id '53597' for the grade item with id '5807'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368033' for the user with id '53597' for the grade item with id '5806'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368032' for the user with id '53597' for the grade item with id '5805'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368031' for the user with id '53597' for the grade item with id '5804'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368030' for the user with id '53597' for the grade item with id '5803'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368029' for the user with id '53597' for the grade item with id '5802'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368006' for the user with id '53597' for the grade item with id '5801'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368028' for the user with id '53597' for the grade item with id '5800'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368027' for the user with id '53597' for the grade item with id '5799'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368025' for the user with id '53597' for the grade item with id '5797'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368024' for the user with id '53597' for the grade item with id '5796'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368023' for the user with id '53597' for the grade item with id '5795'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368022' for the user with id '53597' for the grade item with id '5794'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368021' for the user with id '53597' for the grade item with id '5793'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368020' for the user with id '53597' for the grade item with id '5792'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368019' for the user with id '53597' for the grade item with id '5791'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368018' for the user with id '53597' for the grade item with id '5790'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368017' for the user with id '53597' for the grade item with id '5789'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368016' for the user with id '53597' for the grade item with id '5788'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368015' for the user with id '53597' for the grade item with id '5787'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368014' for the user with id '53597' for the grade item with id '5786'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368013' for the user with id '53597' for the grade item with id '5785'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368012' for the user with id '53597' for the grade item with id '5784'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368011' for the user with id '53597' for the grade item with id '5783'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368010' for the user with id '53597' for the grade item with id '5782'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368009' for the user with id '53597' for the grade item with id '5781'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368008' for the user with id '53597' for the grade item with id '5780'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '53597' deleted the grade with id '368007' for the user with id '53597' for the grade item with id '5779'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Rimosso membro del gruppo,The user with id '53597' removed the user with id '53597' to the group with id '684'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Rimosso membro del gruppo,The user with id '53597' removed the user with id '53597' to the group with id '628'.;
19/11/2019 19:06,User 102,User 102,Corso: BASI DI DATI - 25880,Sistema,Revocato ruolo,The user with id '53597' unassigned the role with id '5' from the user with id '53597'.;
19/11/2019 19:06,User 102,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '53597' viewed the course with id '1750'.;
19/11/2019 14:37,User 20,User 20,Corso: BASI DI DATI - 25880,Sistema,Disiscritto utente dal corso,The user with id '51441' unenrolled the user with id '51441' using the enrolment method 'self' from the course with id '1750'.;
19/11/2019 14:37,User 20,User 20,Corso: BASI DI DATI - 25880,Sistema,Revocato ruolo,The user with id '51441' unassigned the role with id '5' from the user with id '51441'.;
19/11/2019 14:37,User 20,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '51441' viewed the course with id '1750'.;
19/11/2019 14:35,User 20,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '51441' viewed the course with id '1750'.;
19/11/2019 14:35,User 20,User 20,Forum: Progetto in  due fasi,Forum,Creata sottoscrizione,The user with id '51441' subscribed the user with id '51441' to the forum with course module id '68399'.;
19/11/2019 14:35,User 20,User 20,Corso: BASI DI DATI - 25880,Sistema,Assegnato ruolo,The user with id '51441' assigned the role with id '5' to the user with id '51441'.;
19/11/2019 14:35,User 20,User 20,Corso: BASI DI DATI - 25880,Sistema,Iscritto utente al corso,The user with id '51441' enrolled the user with id '51441' using the enrolment method 'self' in the course with id '1750'.;
19/11/2019 13:15,User 15,/,Wiki: Vincoli di integrità progetto in due fasi,Wiki,Visualizzato modulo corso,The user with id '12667' viewed the 'wiki' activity with course module id '78464'.;
19/11/2019 13:15,User 15,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1750'.;
19/11/2019 13:09,User 162,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '55643' viewed the course with id '1750'.;
19/11/2019 13:09,User 162,/,Cartella: Testi compitini e scritti anni accademici precedenti,Cartella,Visualizzato modulo corso,The user with id '55643' viewed the 'folder' activity with course module id '54201'.;
19/11/2019 13:08,User 162,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '55643' viewed the course with id '1750'.;
19/11/2019 13:08,User 162,User 162,Forum: Progetto in  due fasi,Forum,Creata sottoscrizione,The user with id '55643' subscribed the user with id '55643' to the forum with course module id '68399'.;
19/11/2019 13:08,User 162,User 162,Corso: BASI DI DATI - 25880,Sistema,Assegnato ruolo,The user with id '55643' assigned the role with id '5' to the user with id '55643'.;
19/11/2019 13:08,User 162,User 162,Corso: BASI DI DATI - 25880,Sistema,Iscritto utente al corso,The user with id '55643' enrolled the user with id '55643' using the enrolment method 'self' in the course with id '1750'.;
19/11/2019 13:06,User 15,/,File: Progetto: modalità di svolgimento e consegna,Risorsa,Visualizzato modulo corso,The user with id '12667' viewed the 'resource' activity with course module id '54206'.;
19/11/2019 13:05,User 15,/,File: Gruppi2FasiAggiornati,Risorsa,Visualizzato modulo corso,The user with id '12667' viewed the 'resource' activity with course module id '77387'.;
19/11/2019 13:05,User 15,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1750'.;
19/11/2019 12:52,User 10,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '34817' viewed the course with id '1750'.;
19/11/2019 12:52,User 10,/,File: Il modello relazionale,Risorsa,Visualizzato modulo corso,The user with id '34817' viewed the 'resource' activity with course module id '54214'.;
19/11/2019 12:51,User 10,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '34817' viewed the course with id '1750'.;
19/11/2019 12:35,User 19,/,File: Progetto Modalità 2 fasi - Specifica seconda fase,Risorsa,Visualizzato modulo corso,The user with id '9279' viewed the 'resource' activity with course module id '66729'.;
19/11/2019 12:35,User 19,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '9279' viewed the course with id '1750'.;
19/11/2019 12:34,User 15,/,Wiki: Vincoli di integrità progetto in due fasi,Wiki,Visualizzato modulo corso,The user with id '12667' viewed the 'wiki' activity with course module id '78464'.;
19/11/2019 12:32,User 15,/,File: Progetto Modalità 2 fasi - Specifica seconda fase,Risorsa,Visualizzato modulo corso,The user with id '12667' viewed the 'resource' activity with course module id '66729'.;
19/11/2019 12:32,User 15,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1750'.;
19/11/2019 12:21,User 19,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '9279' viewed the course with id '1750'.;
19/11/2019 12:21,User 19,/,Wiki: Vincoli di integrità progetto in due fasi,Wiki,Visualizzato modulo corso,The user with id '9279' viewed the 'wiki' activity with course module id '78464'.;
19/11/2019 12:21,User 19,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '9279' viewed the course with id '1750'.;
19/11/2019 12:21,User 19,/,Wiki: Discussioni progetti,Wiki,Visualizzato modulo corso,The user with id '9279' viewed the 'wiki' activity with course module id '80378'.;
19/11/2019 12:18,User 19,/,File: Progetto Modalità 2 fasi - Specifica seconda fase,Risorsa,Visualizzato modulo corso,The user with id '9279' viewed the 'resource' activity with course module id '66729'.;
19/11/2019 12:18,User 19,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '9279' viewed the course with id '1750'.;
19/11/2019 12:18,User 19,/,Wiki: Vincoli di integrità progetto in due fasi,Wiki,Visualizzato modulo corso,The user with id '9279' viewed the 'wiki' activity with course module id '78464'.;
19/11/2019 12:18,User 19,/,Wiki: Vincoli di integrità progetto in due fasi,Wiki,Visualizzato modulo corso,The user with id '9279' viewed the 'wiki' activity with course module id '78464'.;
19/11/2019 10:35,User 19,/,File: Risultati secondo compitino,Risorsa,Visualizzato modulo corso,The user with id '9279' viewed the 'resource' activity with course module id '80007'.;
19/11/2019 10:35,User 19,/,File: Risultati primo compitino,Risorsa,Visualizzato modulo corso,The user with id '9279' viewed the 'resource' activity with course module id '74046'.;
19/11/2019 10:35,User 19,/,File: Valutazioni prima fase,Risorsa,Visualizzato modulo corso,The user with id '9279' viewed the 'resource' activity with course module id '78450'.;
19/11/2019 10:35,User 19,/,Wiki: Vincoli di integrità progetto in due fasi,Wiki,Visualizzato modulo corso,The user with id '9279' viewed the 'wiki' activity with course module id '78464'.;
19/11/2019 10:34,User 19,/,File: Progetto - modalità tradizionale e modalità 2 fasi (organizzazione e valutazione),Risorsa,Visualizzato modulo corso,The user with id '9279' viewed the 'resource' activity with course module id '60780'.;
19/11/2019 10:34,User 19,/,File: Progetto Modalità tradizionale - Specifica finale (seconda parte),Risorsa,Visualizzato modulo corso,The user with id '9279' viewed the 'resource' activity with course module id '54210'.;
19/11/2019 10:34,User 19,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '9279' viewed the course with id '1750'.;
18/11/2019 17:18,User 10,User 10,Quiz: Quiz modello Entity-Relationship - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461344' belonging to the user with id '34817' for the quiz with course module id '54220'.;
18/11/2019 16:58,User 10,User 10,Quiz: Quiz modello Entity-Relationship - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461344' belonging to the user with id '34817' for the quiz with course module id '54220'.;
18/11/2019 16:53,User 10,User 10,Quiz: Quiz modello Entity-Relationship - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461344' belonging to the user with id '34817' for the quiz with course module id '54220'.;
18/11/2019 16:51,User 10,User 10,Quiz: Quiz modello Entity-Relationship - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461344' belonging to the user with id '34817' for the quiz with course module id '54220'.;
18/11/2019 16:49,User 10,User 10,Quiz: Quiz modello Entity-Relationship - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461344' belonging to the user with id '34817' for the quiz with course module id '54220'.;
18/11/2019 16:49,User 10,User 10,Quiz: Quiz modello Entity-Relationship - definizioni,Quiz,Avviato tentativo quiz,The user with id '34817' has started the attempt with id '461344' for the quiz with course module id '54220'.;
18/11/2019 16:49,User 10,/,Quiz: Quiz modello Entity-Relationship - definizioni,Quiz,Visualizzato modulo corso,The user with id '34817' viewed the 'quiz' activity with course module id '54220'.;
18/11/2019 16:49,User 10,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '34817' viewed the course with id '1750'.;
18/11/2019 16:49,User 10,/,Quiz: Quiz modello relazionale - comprensione schemi,Quiz,Visualizzato modulo corso,The user with id '34817' viewed the 'quiz' activity with course module id '54217'.;
18/11/2019 16:15,User 10,User 10,Quiz: Quiz modello relazionale - comprensione schemi,Quiz,Effettuata revisione tentativo quiz,The user with id '34817' has had their attempt with id '461330' reviewed by the user with id '34817' for the quiz with course module id '54217'.;
18/11/2019 16:15,User 10,User 10,Quiz: Quiz modello relazionale - comprensione schemi,Quiz,Inviato tentativo quiz,The user with id '34817' has submitted the attempt with id '461330' for the quiz with course module id '54217'.;
18/11/2019 16:15,User 10,User 10,Quiz: Quiz modello relazionale - comprensione schemi,Quiz,Visualizzato riepilogo del quiz,The user with id '34817' has viewed the summary for the attempt with id '461330' belonging to the user with id '34817' for the quiz with course module id '54217'.;
18/11/2019 16:12,User 10,User 10,Quiz: Quiz modello relazionale - comprensione schemi,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461330' belonging to the user with id '34817' for the quiz with course module id '54217'.;
18/11/2019 16:10,User 10,User 10,Quiz: Quiz modello relazionale - comprensione schemi,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461330' belonging to the user with id '34817' for the quiz with course module id '54217'.;
18/11/2019 16:08,User 10,User 10,Quiz: Quiz modello relazionale - comprensione schemi,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461330' belonging to the user with id '34817' for the quiz with course module id '54217'.;
18/11/2019 16:05,User 10,User 10,Quiz: Quiz modello relazionale - comprensione schemi,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461330' belonging to the user with id '34817' for the quiz with course module id '54217'.;
18/11/2019 16:00,User 10,User 10,Quiz: Quiz modello relazionale - comprensione schemi,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461330' belonging to the user with id '34817' for the quiz with course module id '54217'.;
18/11/2019 15:58,User 10,User 10,Quiz: Quiz modello relazionale - comprensione schemi,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461330' belonging to the user with id '34817' for the quiz with course module id '54217'.;
18/11/2019 15:11,User 10,User 10,Quiz: Quiz modello relazionale - comprensione schemi,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461330' belonging to the user with id '34817' for the quiz with course module id '54217'.;
18/11/2019 15:07,User 10,User 10,Quiz: Quiz modello relazionale - comprensione schemi,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461330' belonging to the user with id '34817' for the quiz with course module id '54217'.;
18/11/2019 15:01,User 10,User 10,Quiz: Quiz modello relazionale - comprensione schemi,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461330' belonging to the user with id '34817' for the quiz with course module id '54217'.;
18/11/2019 14:59,User 10,User 10,Quiz: Quiz modello relazionale - comprensione schemi,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461330' belonging to the user with id '34817' for the quiz with course module id '54217'.;
18/11/2019 14:59,User 10,User 10,Quiz: Quiz modello relazionale - comprensione schemi,Quiz,Avviato tentativo quiz,The user with id '34817' has started the attempt with id '461330' for the quiz with course module id '54217'.;
18/11/2019 14:59,User 10,/,Quiz: Quiz modello relazionale - comprensione schemi,Quiz,Visualizzato modulo corso,The user with id '34817' viewed the 'quiz' activity with course module id '54217'.;
18/11/2019 14:59,User 10,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '34817' viewed the course with id '1750'.;
18/11/2019 14:58,User 10,/,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato modulo corso,The user with id '34817' viewed the 'quiz' activity with course module id '54216'.;
18/11/2019 14:53,User 10,User 10,Quiz: Quiz modello relazionale - definizioni,Quiz,Effettuata revisione tentativo quiz,The user with id '34817' has had their attempt with id '461317' reviewed by the user with id '34817' for the quiz with course module id '54216'.;
18/11/2019 14:53,User 10,User 10,Quiz: Quiz modello relazionale - definizioni,Quiz,Inviato tentativo quiz,The user with id '34817' has submitted the attempt with id '461317' for the quiz with course module id '54216'.;
18/11/2019 14:52,User 10,User 10,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato riepilogo del quiz,The user with id '34817' has viewed the summary for the attempt with id '461317' belonging to the user with id '34817' for the quiz with course module id '54216'.;
18/11/2019 14:51,User 10,User 10,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461317' belonging to the user with id '34817' for the quiz with course module id '54216'.;
18/11/2019 14:47,User 10,User 10,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461317' belonging to the user with id '34817' for the quiz with course module id '54216'.;
18/11/2019 14:37,User 10,User 10,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461317' belonging to the user with id '34817' for the quiz with course module id '54216'.;
18/11/2019 14:29,User 10,User 10,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461317' belonging to the user with id '34817' for the quiz with course module id '54216'.;
18/11/2019 14:27,User 10,User 10,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461317' belonging to the user with id '34817' for the quiz with course module id '54216'.;
18/11/2019 14:25,User 10,User 10,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461317' belonging to the user with id '34817' for the quiz with course module id '54216'.;
18/11/2019 14:24,User 10,User 10,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461317' belonging to the user with id '34817' for the quiz with course module id '54216'.;
18/11/2019 14:22,User 10,User 10,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461317' belonging to the user with id '34817' for the quiz with course module id '54216'.;
18/11/2019 14:11,User 10,User 10,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461317' belonging to the user with id '34817' for the quiz with course module id '54216'.;
18/11/2019 14:07,User 10,User 10,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '34817' has viewed the attempt with id '461317' belonging to the user with id '34817' for the quiz with course module id '54216'.;
18/11/2019 14:07,User 10,User 10,Quiz: Quiz modello relazionale - definizioni,Quiz,Avviato tentativo quiz,The user with id '34817' has started the attempt with id '461317' for the quiz with course module id '54216'.;
18/11/2019 14:07,User 10,/,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato modulo corso,The user with id '34817' viewed the 'quiz' activity with course module id '54216'.;
18/11/2019 14:06,User 10,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '34817' viewed the course with id '1750'.;
18/11/2019 13:14,User 10,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '34817' viewed the course with id '1750'.;
18/11/2019 13:14,User 10,/,File: Risultati scritto 5 luglio 2019,Risorsa,Visualizzato modulo corso,The user with id '34817' viewed the 'resource' activity with course module id '82519'.;
18/11/2019 13:14,User 10,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '34817' viewed the course with id '1750'.;
17/11/2019 19:01,User 23,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '13939' viewed the course with id '1750'.;
16/11/2019 16:22,User 24,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '40285' viewed the course with id '1750'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Disiscritto utente dal corso,The user with id '11072' unenrolled the user with id '11072' using the enrolment method 'self' from the course with id '1750'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '564232' for the user with id '11072' for the grade item with id '8808'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '564081' for the user with id '11072' for the grade item with id '8807'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '537199' for the user with id '11072' for the grade item with id '8617'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '537198' for the user with id '11072' for the grade item with id '8616'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '471889' for the user with id '11072' for the grade item with id '7965'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '469607' for the user with id '11072' for the grade item with id '7892'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '469314' for the user with id '11072' for the grade item with id '7889'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '461052' for the user with id '11072' for the grade item with id '7819'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '460897' for the user with id '11072' for the grade item with id '7818'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '448928' for the user with id '11072' for the grade item with id '7724'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '448773' for the user with id '11072' for the grade item with id '7723'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '438593' for the user with id '11072' for the grade item with id '7629'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '438438' for the user with id '11072' for the grade item with id '7628'.;
